Telefono,CittadinanzaItaliana,Deceduto,ValoreTitolo,NumeroTitoliAperti,DovutoTitoliAperti,ImportoTitoliAperti,NumeroTitoliSaldati,ImportoTitoliSaldati,NumeroTitoliRecenti,TotaleTitoliRecenti,Eta,Vetusta,TitoliCredito,label,NuovoContribuente,Cap,Estero,RapportoImporto,RapportoDovutoAperti
1,1,0,178.55,1,148.13,48.41,3,431.79,1,178.55,49,1643,1,1,0,31027,0,0.11211468537946685,0.32680753392290557
1,1,0,118.37,7,392.26,392.26,0,0.0,2,118.37,56,884,2,0,0,31040,0,1000.0,1.0
0,0,0,243.79999999999998,4,534.1,534.1,1,68.94,2,243.79999999999998,52,884,2,0,0,31050,0,7.74731650710763,1.0
1,1,0,168.73,8,1579.71,1579.71,0,0.0,1,168.73,51,693,1,0,0,31100,0,1000.0,1.0
0,1,0,115.84,0,0.0,0.0,0,0.0,1,115.84,53,693,1,1,1,31050,0,0.0,0.0
1,1,0,112.28,24,2696.99,2696.99,0,0.0,2,112.28,61,904,2,0,0,32010,0,1000.0,1.0
1,0,0,197.82999999999998,9,953.01,953.01,0,0.0,2,197.82999999999998,36,889,2,0,0,31020,0,1000.0,1.0
1,1,0,243.95999999999998,4,430.01,430.01,15,1355.52,2,243.95999999999998,37,884,2,0,0,31100,0,0.3172288125590179,1.0
0,1,0,171.49,3,260.24,260.24,0,0.0,2,171.49,60,904,2,0,0,31030,0,1000.0,1.0
0,1,1,516.41,13,4209.04,4209.04,3,1071.04,2,516.41,75,884,2,0,0,31059,0,3.929862563489692,1.0
1,1,0,320.05999999999995,0,0.0,0.0,0,0.0,4,320.06,35,737,4,0,1,31056,0,0.0,0.0
1,1,0,89.88,0,0.0,0.0,0,0.0,1,89.88,39,693,1,0,1,31027,0,0.0,0.0
0,0,0,62.96,0,0.0,0.0,0,0.0,1,62.96,29,708,1,0,1,31015,0,0.0,0.0
1,0,0,244.24,2,308.36,230.8,4,353.18,2,244.24,58,889,2,0,0,31048,0,0.6534911376635144,0.7484758074977299
1,1,0,143.51999999999998,0,0.0,0.0,1,72.84,2,143.51999999999998,31,884,2,1,0,31032,0,0.0,0.0
1,1,0,121.07,0,0.0,0.0,0,0.0,1,121.07,43,904,1,1,1,31100,0,0.0,0.0
1,1,0,54.459999999999994,0,0.0,0.0,8,2926.57,2,54.459999999999994,56,904,2,0,0,31100,0,0.0,0.0
1,1,1,153.72,6,434.64,434.64,0,0.0,2,153.72,95,889,2,0,0,31050,0,1000.0,1.0
0,1,0,275.65,2,365.57,365.57,0,0.0,2,275.65,46,884,2,0,0,31032,0,1000.0,1.0
1,1,0,96.41,4,376.58,376.58,15,1535.2,1,96.41,57,707,1,0,0,31030,0,0.2452970297029703,1.0
1,1,0,104.2,11,551.68,551.68,0,0.0,2,104.2,78,884,2,0,0,31022,0,1000.0,1.0
1,1,0,137.0,0,0.0,0.0,8,678.16,1,137.0,37,884,1,0,0,31040,0,0.0,0.0
1,1,0,155.71,0,0.0,0.0,8,767.19,1,155.71,57,693,1,1,0,31030,0,0.0,0.0
1,1,0,181.05,0,0.0,0.0,2,143.26,2,181.05,33,889,2,0,0,31050,0,0.0,0.0
1,1,0,216.71,0,0.0,0.0,0,0.0,1,216.71,47,889,1,1,1,31050,0,0.0,0.0
1,0,0,118.3,9,723.64,723.64,0,0.0,1,118.3,38,889,1,0,0,80040,0,1000.0,1.0
0,0,0,215.39,10,2376.16,2376.16,0,0.0,2,215.39,36,884,2,0,0,31100,0,1000.0,1.0
1,0,0,143.63,10,2092.55,2008.66,0,0.0,2,143.63,40,889,2,0,0,31100,0,1000.0,0.9599101574633819
1,0,0,171.38,2,126.01,126.01,0,0.0,2,171.38,32,884,2,1,0,30020,0,1000.0,1.0
1,1,0,53.26,7,407.39,407.39,0,0.0,1,53.26,69,889,1,1,0,31050,0,1000.0,1.0
1,0,0,391.94000000000005,1,56.38,56.38,0,0.0,3,391.94000000000005,41,1444,3,0,0,31022,0,1000.0,1.0
1,1,0,143.61,4,275.07,275.07,3,191.83,2,143.61,38,884,2,1,0,31057,0,1.4339258718657144,1.0
1,0,0,57.92,1,89.36,89.36,0,0.0,1,57.92,32,884,1,0,0,31048,0,1000.0,1.0
1,1,0,241.64,14,1930.39,1784.46,3,428.25,2,241.64,51,884,2,0,0,31030,0,4.166865148861646,0.9244038769367847
1,1,0,269.76,9,1566.51,1420.1,6,837.75,2,269.76,63,889,2,0,0,31056,0,1.6951357803640703,0.9065374622568639
1,0,0,517.86,1,159.98,159.98,0,0.0,3,517.86,56,904,3,0,0,31050,0,1000.0,1.0
1,0,0,121.93,0,0.0,0.0,0,0.0,1,121.93,40,693,1,0,1,30020,0,0.0,0.0
1,1,0,171.57999999999998,4,317.17,317.17,8,581.69,2,171.57999999999998,50,889,2,0,0,30173,0,0.54525606422665,1.0
1,1,0,99.35,5,538.57,445.04,17,2246.07,1,99.35,51,693,1,1,0,31027,0,0.19814164295858988,0.8263364093803962
1,1,0,225.9,0,0.0,0.0,0,0.0,2,225.9,57,693,2,0,1,31050,0,0.0,0.0
1,0,0,218.41,1,65.74,0.89,6,471.45,2,218.41,46,707,2,1,0,31032,0,0.0018877929791070104,0.013538180711895347
0,1,0,686.2500000000001,15,3250.24,3250.24,0,0.0,4,686.25,43,884,4,0,0,31057,0,1000.0,1.0
1,1,0,171.28,6,494.34,494.34,1,61.46,2,171.28,61,884,2,1,0,31027,0,8.043280182232346,1.0
1,1,0,180.98,0,0.0,0.0,0,0.0,1,180.98,35,707,1,0,1,33077,0,0.0,0.0
1,1,0,104.35,14,664.58,628.22,3,941.51,2,104.35,47,904,2,0,0,31030,0,0.6672472942401036,0.945288753799392
1,1,0,437.33000000000004,1,233.05,233.05,0,0.0,2,437.33000000000004,36,889,2,0,0,31020,0,1000.0,1.0
1,1,0,104.28999999999999,10,489.61,489.61,0,0.0,2,104.28999999999999,45,884,2,0,0,37121,0,1000.0,1.0
0,0,0,300.2,0,0.0,0.0,0,0.0,2,300.2,32,884,2,0,1,31030,0,0.0,0.0
1,0,0,186.47,6,642.83,642.83,0,0.0,2,186.47,63,889,2,0,0,31040,0,1000.0,1.0
1,0,0,137.82,4,368.24,368.24,0,0.0,1,137.82,39,889,1,0,0,0,1,1000.0,1.0
1,1,0,72.59,0,0.0,0.0,4,408.28,1,72.59,48,884,1,1,0,31030,0,0.0,0.0
1,1,0,155.85,2,271.66,271.66,8,1704.05,1,155.85,47,707,1,0,0,30175,0,0.159420204806197,1.0
1,0,0,154.78,5,413.09,413.09,0,0.0,2,221.31,52,1444,1,0,0,31020,0,1000.0,1.0
1,0,0,66.53,5,413.09,413.09,0,0.0,2,221.31,52,889,1,0,0,31020,0,1000.0,1.0
1,1,0,221.48000000000002,6,647.98,578.5,1,155.32,2,221.48000000000002,39,884,2,0,0,31059,0,3.724568632500644,0.8927744683477885
1,1,0,197.59,10,906.57,906.57,0,0.0,2,197.59,39,884,2,0,0,31020,0,1000.0,1.0
1,0,0,89.88,1,104.32,104.32,5,481.3,1,89.88,59,693,1,0,0,31027,0,0.21674631207147307,1.0
1,1,0,249.06,11,941.36,894.68,9,710.44,2,249.06,79,889,2,0,0,31020,0,1.2593322448060356,0.9504121696269227
1,1,0,104.4,3,1047.58,1047.58,0,0.0,2,104.4,42,904,2,0,0,31038,0,1000.0,1.0
0,1,0,256.4,7,1265.88,1265.88,2,211.18,2,256.4,42,884,2,0,0,31027,0,5.994317643716261,1.0
1,0,0,172.48,0,0.0,0.0,6,941.71,1,172.48,43,693,1,0,0,31022,0,0.0,0.0
1,1,0,87.66999999999999,0,0.0,0.0,5,653.47,2,87.66999999999999,80,884,2,0,0,31032,0,0.0,0.0
0,0,0,97.24,2,172.14,172.14,0,0.0,1,97.24,52,693,1,0,0,31100,0,1000.0,1.0
1,0,0,55.47,0,0.0,0.0,0,0.0,1,55.47,28,639,1,1,1,31027,0,0.0,0.0
1,0,0,112.25,8,957.76,957.76,6,654.55,2,112.25,44,889,2,0,0,31100,0,1.4632342830952563,1.0
1,1,0,104.28999999999999,0,0.0,0.0,4,195.58,2,104.28999999999999,44,884,2,1,0,31056,0,0.0,0.0
1,1,0,243.95999999999998,0,0.0,0.0,9,1453.02,2,243.95999999999998,47,884,2,1,0,31059,0,0.0,0.0
1,0,0,171.38,10,718.24,718.24,1,48.91,2,171.38,66,884,2,0,0,177,0,14.684931506849317,1.0
1,1,0,203.54,0,0.0,0.0,1,13.27,2,203.54,30,884,2,0,0,31032,0,0.0,0.0
1,1,0,191.16,5,347.43,347.43,3,247.0,2,191.16,59,884,2,0,0,31032,0,1.4065991902834007,1.0
1,1,0,59.02,0,0.0,0.0,0,0.0,1,59.02,57,707,1,0,1,31100,0,0.0,0.0
1,0,0,118.35,0,0.0,0.0,1,39.65,1,118.35,25,693,1,0,0,31020,0,0.0,0.0
0,0,0,256.57000000000005,0,0.0,0.0,0,0.0,3,256.57,42,889,3,0,1,31050,0,0.0,0.0
1,1,0,89.96,4,1074.59,1074.59,0,0.0,1,89.96,65,707,1,0,0,31030,0,1000.0,1.0
1,0,0,244.07999999999998,8,1301.71,1301.71,0,0.0,2,244.07999999999998,48,889,2,0,0,31040,0,1000.0,1.0
1,1,0,355.25,0,0.0,0.0,4,283.94,5,355.25,50,2206,5,1,0,30135,0,0.0,0.0
1,1,0,104.2,0,0.0,0.0,6,330.34,2,104.2,81,884,2,1,0,35017,0,0.0,0.0
1,1,0,169.48,0,0.0,0.0,2,272.72,1,169.48,42,884,1,1,0,31052,0,0.0,0.0
1,1,0,407.48,0,0.0,0.0,1,194.65,2,407.48,66,884,2,1,0,31055,0,0.0,0.0
1,1,0,134.59,0,0.0,0.0,0,0.0,1,134.59,37,693,1,0,1,31022,0,0.0,0.0
1,0,0,222.5,8,831.72,831.72,0,0.0,2,222.5,41,904,2,0,0,31038,0,1000.0,1.0
1,1,0,209.81,3,582.96,582.96,0,0.0,1,209.81,63,693,1,0,0,31055,0,1000.0,1.0
1,1,0,328.78,4,747.65,633.77,3,515.27,2,328.78,67,884,2,0,0,31032,0,1.2299765171657577,0.8476827392496489
1,0,0,54.53,14,1195.27,1195.27,0,0.0,1,54.53,41,1076,1,0,0,31056,0,1000.0,1.0
1,1,0,263.87,3,160.52,160.52,4,731.04,2,263.87,62,884,2,1,0,31030,0,0.21957758809367478,1.0
1,1,0,256.52,6,1058.42,1058.42,11,1045.91,3,256.52,42,1444,3,0,0,31027,0,1.0119608761748142,1.0
1,0,0,175.51,0,0.0,0.0,1,135.88,1,175.51,48,708,1,1,0,31058,0,0.0,0.0
1,0,0,189.49,1,67.09,67.09,0,0.0,1,189.49,30,693,1,1,0,31020,0,1000.0,1.0
1,1,0,174.13,0,0.0,0.0,0,0.0,3,174.13,50,707,3,0,1,31050,0,0.0,0.0
0,0,0,112.56,0,0.0,0.0,5,435.0,1,112.56,32,693,1,0,0,31020,0,0.0,0.0
1,1,0,124.59,5,557.21,557.21,0,0.0,2,124.59,45,889,2,0,0,30020,0,1000.0,1.0
1,0,0,73.24,0,0.0,0.0,9,718.45,1,73.24,47,884,1,1,0,31027,0,0.0,0.0
1,1,0,69.17,8,861.94,861.94,0,0.0,1,69.17,38,884,1,0,0,31040,0,1000.0,1.0
1,0,0,92.61,0,0.0,0.0,0,0.0,1,92.61,45,889,1,1,1,31048,0,0.0,0.0
1,1,0,237.49,6,558.79,558.79,0,0.0,3,237.49,44,1241,3,0,0,31100,0,1000.0,1.0
1,0,0,148.69,0,0.0,0.0,0,0.0,2,148.69,33,904,2,0,1,31038,0,0.0,0.0
0,0,0,112.77,0,0.0,0.0,0,0.0,1,112.77,47,708,1,0,1,31038,0,0.0,0.0
0,1,0,112.25,6,358.52,358.52,2,214.27,2,112.25,100,889,2,0,0,30020,0,1.6732160358426282,1.0
1,1,0,53.18,3,211.07,211.07,0,0.0,1,53.18,56,884,1,0,0,31059,0,1000.0,1.0
0,1,0,123.32,2,2108.15,2108.15,4,525.88,2,123.32,47,884,2,0,0,31040,0,4.008804289952081,1.0
1,1,0,163.7,12,921.62,865.58,5,455.2,2,163.7,67,884,2,0,0,31059,0,1.9015377855887523,0.9391940279073805
1,0,0,247.41,1,169.44,169.44,0,0.0,2,247.41,40,904,2,1,0,31038,0,1000.0,1.0
1,0,0,125.19,9,550.72,550.72,2,114.25,2,125.19,35,884,2,1,0,31027,0,4.820306345733042,1.0
1,1,0,236.61,7,1470.25,1470.25,1,480.72,1,236.61,46,904,1,0,0,36100,0,3.0584331835579963,1.0
1,1,0,139.96,0,0.0,0.0,1,85.68,1,139.96,30,707,1,0,0,31059,0,0.0,0.0
1,1,0,54.29,0,0.0,0.0,0,0.0,1,54.29,64,707,1,0,1,31032,0,0.0,0.0
1,1,0,112.3,8,399.46,399.46,0,0.0,2,112.3,58,889,2,0,0,31050,0,1000.0,1.0
1,1,0,109.18,0,0.0,0.0,0,0.0,1,109.18,36,707,1,1,1,31050,0,0.0,0.0
1,0,0,261.16999999999996,3,356.56,356.56,0,0.0,2,261.16999999999996,56,889,2,0,0,31020,0,1000.0,1.0
1,1,0,146.39,0,0.0,0.0,0,0.0,2,146.39,40,889,2,0,1,31058,0,0.0,0.0
1,1,0,194.09,0,0.0,0.0,0,0.0,1,194.09,44,707,1,1,1,31030,0,0.0,0.0
1,1,0,51.02,0,0.0,0.0,2,127.35,1,51.02,66,693,1,1,0,31027,0,0.0,0.0
1,0,0,243.79999999999998,2,210.77,210.77,2,243.89,2,243.79999999999998,47,884,2,0,0,31052,0,0.8642010742547871,1.0
1,1,0,33.38,0,0.0,0.0,3,206.67,1,33.38,50,904,1,1,0,31055,0,0.0,0.0
1,1,0,202.82999999999998,0,0.0,0.0,1,71.26,2,202.82999999999998,30,884,2,1,0,31052,0,0.0,0.0
1,1,0,165.49,0,0.0,0.0,4,285.57,2,165.49,71,884,2,1,0,31022,0,0.0,0.0
1,1,0,231.42,0,0.0,0.0,4,484.25,2,231.42,51,884,2,0,0,31027,0,0.0,0.0
1,1,0,134.11,0,0.0,0.0,0,0.0,1,134.11,43,884,1,0,1,31027,0,0.0,0.0
1,1,0,143.55,11,712.8,712.8,0,0.0,2,143.55,50,904,2,0,0,31050,0,1000.0,1.0
1,1,0,81.3,0,0.0,0.0,6,673.17,1,81.3,92,889,1,1,0,31048,0,0.0,0.0
1,1,0,58.81,4,363.48,363.48,1,99.87,1,58.81,88,889,1,0,0,31048,0,3.6395313908080507,1.0
1,1,0,55.15,0,0.0,0.0,0,0.0,1,55.15,54,707,1,0,1,31050,0,0.0,0.0
1,1,0,171.27,3,135.32,135.32,0,0.0,2,171.27,42,889,2,0,0,30026,0,1000.0,1.0
1,1,0,143.7,16,1482.74,1482.74,1,101.11,2,143.7,40,889,2,0,0,31058,0,14.664622688161408,1.0
1,1,0,221.74,2,208.8,207.76,25,2694.12,2,221.74,62,889,2,0,0,31058,0,0.07711608985494335,0.9950191570881225
1,0,0,286.57000000000005,6,894.37,894.37,14,1812.74,2,286.57000000000005,49,884,2,0,0,31055,0,0.4933801868993899,1.0
0,1,0,124.05,0,0.0,0.0,0,0.0,2,124.05,61,889,2,0,1,31050,0,0.0,0.0
1,1,0,173.22,0,0.0,0.0,1,79.21,2,173.22,56,889,2,0,0,31040,0,0.0,0.0
1,1,0,67.32,1,150.64,150.64,0,0.0,1,67.32,70,884,1,0,0,31027,0,1000.0,1.0
1,1,0,586.8499999999999,8,642.55,642.55,0,0.0,3,586.85,53,884,3,0,0,31055,0,1000.0,1.0
1,1,0,188.12,2,80.62,80.62,1,118.58,2,188.12,37,884,2,1,0,31059,0,0.6798785629954461,1.0
1,0,0,128.68,5,782.19,782.19,1,412.8,2,128.68,30,1248,2,0,0,31038,0,1.8948401162790698,1.0
1,0,0,155.85,3,404.16,367.82,0,0.0,1,155.85,42,707,1,0,0,31030,0,1000.0,0.9100851148060174
0,0,0,155.72,0,0.0,0.0,0,0.0,1,155.72,35,693,1,0,1,31100,0,0.0,0.0
0,1,0,148.29000000000002,2,1541.98,1541.98,2,169.26,2,148.29000000000002,40,884,2,0,0,31052,0,9.110126432707078,1.0
1,1,0,127.28,10,564.56,564.56,0,0.0,2,127.28,75,884,2,0,0,31052,0,1000.0,1.0
1,1,0,89.9,0,0.0,0.0,1,67.47,1,89.9,41,693,1,0,0,31030,0,0.0,0.0
1,1,0,218.18,0,0.0,0.0,5,592.88,1,218.18,40,708,1,0,0,25020,0,0.0,0.0
1,0,0,61.01,0,0.0,0.0,0,0.0,1,61.01,64,693,1,0,1,31027,0,0.0,0.0
0,1,0,131.75,16,992.38,992.38,0,0.0,2,131.75,64,884,2,0,0,31059,0,1000.0,1.0
1,1,0,172.06,0,0.0,0.0,4,402.61,2,172.06,53,884,2,0,0,31032,0,0.0,0.0
1,1,0,197.32999999999998,4,383.75,383.75,0,0.0,2,197.32999999999998,71,884,2,0,0,31030,0,1000.0,1.0
1,0,0,269.61,2,607.01,607.01,1,419.76,1,269.61,39,708,1,0,0,31058,0,1.4460882408995617,1.0
0,0,0,244.06,10,1170.95,1170.95,5,388.72,2,244.06,47,889,2,0,0,31050,0,3.012322494340399,1.0
0,1,0,309.84000000000003,2,184.74,184.74,10,1657.5,3,309.84000000000003,47,884,3,0,0,31058,0,0.11145701357466063,1.0
1,1,0,328.12,4,389.55,389.55,1,48.84,3,328.12,69,889,3,0,0,31040,0,7.976044226044226,1.0
0,0,0,113.9,4,496.93,496.93,0,0.0,2,113.9,52,889,2,0,0,31058,0,1000.0,1.0
1,0,0,112.56,2,213.12,189.39,0,0.0,1,112.56,27,693,1,1,0,31056,0,1000.0,0.8886542792792792
1,1,0,282.53,1,66.42,66.42,0,0.0,2,282.53,48,884,2,0,0,31100,0,1000.0,1.0
1,0,0,298.65999999999997,16,1204.07,1204.07,0,0.0,4,298.66,53,884,4,0,0,31032,0,1000.0,1.0
1,1,0,279.99,0,0.0,0.0,5,712.67,2,279.99,48,889,2,1,0,31020,0,0.0,0.0
1,1,0,171.81,1,121.74,121.74,1,88.11,2,171.81,46,884,2,0,0,31057,0,1.3816819884235614,1.0
1,1,0,309.56,10,1500.65,1430.09,1,79.15,2,309.56,78,889,2,0,0,31050,0,18.068098547062537,0.9529803751707592
1,0,0,211.24,0,0.0,0.0,0,0.0,2,211.24,45,884,2,0,1,31055,0,0.0,0.0
0,1,0,236.89000000000001,9,943.59,943.59,15,2043.39,2,236.89000000000001,64,889,2,0,0,31020,0,0.4617767533363675,1.0
1,1,0,192.52,10,561.56,561.56,0,0.0,2,192.52,34,904,2,0,0,31052,0,1000.0,1.0
0,1,0,239.29,6,614.08,529.04,9,1179.46,2,239.29,50,884,2,0,0,31050,0,0.44854424906313056,0.8615164147993746
1,1,0,143.45,0,0.0,0.0,1,130.01,1,143.45,36,707,1,0,0,31040,0,0.0,0.0
1,1,0,197.32999999999998,6,528.62,528.62,0,0.0,2,197.32999999999998,53,884,2,0,0,31040,0,1000.0,1.0
1,0,0,80.48,4,1403.51,1403.51,1,142.82,2,80.48,47,889,2,1,0,31044,0,9.827125052513654,1.0
1,1,0,320.09000000000003,0,0.0,0.0,21,1860.58,2,320.09000000000003,51,884,2,1,0,31030,0,0.0,0.0
1,1,0,337.93,1,128.91,128.91,0,0.0,3,337.93,44,884,3,1,0,31030,0,1000.0,1.0
1,1,0,250.44,8,684.84,684.84,0,0.0,3,250.44,57,884,3,0,0,31022,0,1000.0,1.0
1,1,0,108.7,2,1203.15,1203.15,3,202.55,2,108.7,54,889,2,1,0,31040,0,5.940014811157739,1.0
1,1,0,104.37,6,486.58,486.58,0,0.0,2,104.37,51,889,2,0,0,31048,0,1000.0,1.0
1,0,0,102.36,1,81.07,81.07,0,0.0,1,102.36,56,884,1,0,0,31050,0,1000.0,1.0
1,1,0,104.06,0,0.0,0.0,0,0.0,1,104.06,41,1241,1,0,1,37010,0,0.0,0.0
1,1,0,347.72,15,1509.4,1509.4,0,0.0,2,347.72,53,884,2,0,0,30020,0,1000.0,1.0
0,0,0,231.01999999999998,7,1029.54,1029.54,0,0.0,2,231.01999999999998,57,904,2,0,0,33100,0,1000.0,1.0
0,1,0,485.97,2,108.74,108.74,0,0.0,7,485.97,56,2367,7,0,0,31022,0,1000.0,1.0
1,1,0,171.74,0,0.0,0.0,2,170.02,2,171.74,48,889,2,0,0,31040,0,0.0,0.0
1,1,0,128.78,2,155.06,155.06,0,0.0,1,128.78,46,693,1,0,0,31020,0,1000.0,1.0
1,1,0,171.6,19,1059.59,1059.59,0,0.0,2,171.6,67,904,2,0,0,95038,0,1000.0,1.0
1,1,0,257.03999999999996,2,380.44,345.5,2,394.42,2,257.03999999999996,44,884,2,0,0,31057,0,0.8759697784088027,0.9081589738197876
1,1,0,69.57,5,383.86,383.86,6,1582.52,1,69.57,56,1241,1,0,0,31030,0,0.2425624952607234,1.0
1,1,0,187.88,0,0.0,0.0,6,1306.61,1,187.88,61,889,1,1,0,31048,0,0.0,0.0
1,1,0,244.07999999999998,4,455.39,455.39,0,0.0,2,244.07999999999998,61,889,2,0,0,31040,0,1000.0,1.0
1,0,0,176.49,0,0.0,0.0,2,217.96,1,176.49,35,693,1,0,0,31027,0,0.0,0.0
1,1,0,360.03,2,220.61,220.61,1,44.29,2,360.03,51,884,2,0,0,31046,0,4.981034093474825,1.0
1,0,0,104.37,4,224.4,224.4,0,0.0,2,104.37,55,889,2,0,0,57025,0,1000.0,1.0
1,1,0,112.46000000000001,18,1040.07,1038.97,7,354.15,2,112.46000000000001,55,1071,2,0,0,35015,0,2.933700409431032,0.9989423788783448
1,0,0,117.05,1,119.58,119.58,0,0.0,1,117.05,34,708,1,0,0,31048,0,1000.0,1.0
1,1,0,1379.5300000000002,0,0.0,0.0,0,0.0,5,1379.5300000000002,34,2023,5,0,1,31040,0,0.0,0.0
1,1,0,249.26999999999998,10,2063.62,2063.62,0,0.0,2,249.26999999999998,57,884,2,0,0,31040,0,1000.0,1.0
1,1,0,250.67000000000002,0,0.0,0.0,15,1793.02,2,250.67000000000002,50,889,2,1,0,31020,0,0.0,0.0
1,1,1,191.34,18,3016.4,3016.4,0,0.0,2,191.34,65,889,2,0,0,31058,0,1000.0,1.0
1,1,0,183.2,12,1762.72,1762.72,0,0.0,2,183.2,50,889,2,0,0,31040,0,1000.0,1.0
1,1,0,161.79,5,648.19,648.19,1,118.66,1,161.79,42,884,1,0,0,31027,0,5.462582167537502,1.0
1,1,0,309.59,2,337.89,337.89,3,534.46,2,309.59,38,889,2,0,0,0,1,0.6322082101560453,1.0
1,1,0,221.26,3,340.08,311.83,4,359.0,2,221.26,63,904,2,0,0,31030,0,0.8686072423398328,0.9169313102799341
1,1,0,301.2,0,0.0,0.0,0,0.0,1,301.2,40,884,1,0,1,31027,0,0.0,0.0
1,1,0,118.37,3,136.62,136.62,0,0.0,2,118.37,52,884,2,0,0,30037,0,1000.0,1.0
1,0,0,92.18,1,61.7,61.7,0,0.0,1,92.18,33,707,1,0,0,31020,0,1000.0,1.0
0,0,0,157.07,0,0.0,0.0,0,0.0,1,157.07,33,693,1,0,1,31055,0,0.0,0.0
1,1,0,54.24,0,0.0,0.0,8,419.84,1,54.24,97,693,1,0,0,30027,0,0.0,0.0
1,1,0,246.49,0,0.0,0.0,1,175.9,2,246.49,51,889,2,0,0,31050,0,0.0,0.0
1,1,0,163.25,3,234.59,234.59,0,0.0,2,163.25,37,884,2,0,0,31022,0,1000.0,1.0
1,0,0,596.9,19,2134.63,2134.63,26,4470.4,2,596.9,55,889,2,0,0,31020,0,0.47750313171080894,1.0
1,0,0,396.89,3,404.07,404.07,1,187.72,2,396.89,37,1241,2,0,0,31058,0,2.152514383123801,1.0
1,1,0,104.24000000000001,22,1160.76,1160.76,0,0.0,2,104.24000000000001,67,884,2,0,0,31059,0,1000.0,1.0
1,1,0,197.32999999999998,0,0.0,0.0,11,897.61,2,197.32999999999998,43,884,2,1,0,31020,0,0.0,0.0
1,0,0,104.08,0,0.0,0.0,0,0.0,1,104.08,41,707,1,1,1,31030,0,0.0,0.0
1,0,0,87.12,0,0.0,0.0,1,126.17,1,87.12,40,884,1,1,0,29010,0,0.0,0.0
1,1,0,167.03,0,0.0,0.0,0,0.0,1,167.03,45,693,1,0,1,31055,0,0.0,0.0
1,1,0,58.01,1,54.25,54.25,0,0.0,1,58.01,24,889,1,0,0,33077,0,1000.0,1.0
1,1,0,248.05,5,619.16,619.16,23,2408.24,2,248.05,61,889,2,0,0,31050,0,0.25710062120054483,1.0
1,0,0,226.07999999999998,8,937.7,937.7,2,329.12,2,226.07999999999998,43,884,2,0,0,35010,0,2.849112785610112,1.0
1,1,0,89.77,0,0.0,0.0,1,92.62,1,89.77,34,693,1,0,0,31027,0,0.0,0.0
1,0,0,134.7,1,91.25,18.32,5,308.02,1,134.7,51,707,1,1,0,31059,0,0.0594766573599117,0.20076712328767124
1,0,0,81.44,0,0.0,0.0,0,0.0,1,81.44,31,693,1,0,1,31020,0,0.0,0.0
1,1,0,112.35,0,0.0,0.0,0,0.0,2,112.35,105,889,2,0,1,31048,0,0.0,0.0
1,1,0,44.69,2,318.46,318.46,0,0.0,1,44.69,38,693,1,0,0,42020,0,1000.0,1.0
1,1,0,131.75,0,0.0,0.0,1,74.4,2,131.75,88,884,2,0,0,31032,0,0.0,0.0
1,0,0,244.53,9,713.63,713.63,0,0.0,2,244.53,28,884,2,0,0,31022,0,1000.0,1.0
1,1,0,280.68,3,590.41,590.41,0,0.0,2,280.68,61,884,2,0,0,31022,0,1000.0,1.0
0,0,0,112.35,8,649.34,649.34,0,0.0,2,112.35,61,889,2,0,0,31048,0,1000.0,1.0
1,1,0,79.14,3,208.29,208.29,4,435.27,1,79.14,60,884,1,1,0,31057,0,0.47853056723413057,1.0
0,0,0,197.42,10,757.79,757.79,0,0.0,2,197.42,44,889,2,0,0,31020,0,1000.0,1.0
1,1,0,198.05,12,1130.53,1130.53,1,78.83,2,198.05,52,884,2,0,0,31050,0,14.341367499682862,1.0
1,1,0,247.76,7,1055.73,675.95,7,654.75,2,247.76,48,884,2,0,0,31055,0,1.0323787705231005,0.6402678715201804
1,1,0,101.15,12,1376.84,1376.84,0,0.0,1,101.15,57,693,1,0,0,31027,0,1000.0,1.0
0,0,0,241.63,3,360.51,360.51,0,0.0,2,241.63,53,884,2,0,0,31100,0,1000.0,1.0
1,0,0,244.69,4,672.06,672.06,7,880.66,2,244.69,45,889,2,0,0,31040,0,0.7631321963073149,1.0
1,1,0,77.22,26,3197.68,3197.68,3,777.46,2,360.33000000000004,47,884,1,0,0,31027,0,4.112983304607311,1.0
1,1,0,283.11,26,3197.68,3197.68,3,777.46,2,360.33000000000004,47,884,1,0,0,31027,0,4.112983304607311,1.0
1,0,0,129.91,0,0.0,0.0,0,0.0,1,129.91,42,708,1,1,1,31048,0,0.0,0.0
1,1,0,198.05,11,1202.98,1202.98,0,0.0,2,198.05,65,884,2,0,0,31022,0,1000.0,1.0
1,1,0,134.59,0,0.0,0.0,0,0.0,1,134.59,54,693,1,1,1,31020,0,0.0,0.0
1,1,0,326.19,9,1205.23,1205.23,0,0.0,2,326.19,56,889,2,0,0,31058,0,1000.0,1.0
1,0,0,151.89,0,0.0,0.0,6,460.0,1,151.89,28,693,1,1,0,31040,0,0.0,0.0
1,1,0,151.16,0,0.0,0.0,11,1317.04,1,151.16,61,1791,1,0,0,31022,0,0.0,0.0
1,1,0,217.39,8,405.1,383.28,4,187.97,2,217.39,63,884,2,0,0,31020,0,2.039048784380486,0.9461367563564551
1,1,0,111.34,1,732.0,732.0,3,222.76,1,111.34,73,707,1,0,0,31050,0,3.2860477644101276,1.0
1,1,0,262.65,7,551.97,551.97,0,0.0,3,262.65000000000003,44,1444,3,0,0,31038,0,1000.0,1.0
